ANNÉE,MARQUE,MODÈLE,CATÉGORIE DE,CYLINDRÉE,CYLINDRES,TRANSMISSION,TYPE DE,CONSOMMATION DE CARBURANT*,,,,ÉMISSIONS DE CO2,,
MODÈLE,,,VÉHICULE,(L),,,CARBURANT,VILLE (L/100 km),ROUTE (L/100 km),COMB (L/100 km),COMB (mi/gal),(g/km),,
2007,SUBARU,IMPREZA 2.5i SPORT WAGON,FAMILIALE - PETITE,2.5,4,M5,X,12.1,8.9,10.7,26,246,,
2007,SUBARU,IMPREZA WRX,SOUS-COMPACTE,2.5,4,M5,Z,13.2,9.5,11.5,25,265,,
2007,SUBARU,IMPREZA WRX SPORT WAGON,FAMILIALE - PETITE,2.5,4,M5,Z,13.2,9.5,11.5,25,265,,
2007,SUBARU,IMPREZA WRX STI,SOUS-COMPACTE,2.5,4,M6,Z,14.2,10.4,12.5,23,288,,
2007,SUBARU,LEGACY 2.5GT,COMPACTE,2.5,4,AS5,Z,13.6,10.2,12.1,23,278,,
2007,SUBARU,LEGACY 2.5GT,COMPACTE,2.5,4,M5,Z,13.2,9.5,11.5,25,265,,
2007,SUBARU,LEGACY 2.5GT SPEC B,COMPACTE,2.5,4,M6,Z,13.8,9.7,12.0,24,276,,
2007,SUBARU,LEGACY 2.5GT WAGON,FAMILIALE - INTERMÉDIAIRE,2.5,4,AS5,Z,13.6,10.2,12.1,23,278,,
2007,SUBARU,LEGACY 2.5GT WAGON,FAMILIALE - INTERMÉDIAIRE,2.5,4,M5,Z,13.2,9.5,11.5,25,265,,
2007,SUBARU,LEGACY 2.5i,COMPACTE,2.5,4,AS4,X,11.7,8.6,10.3,27,237,,
2007,SUBARU,LEGACY 2.5i,FAMILIALE - INTERMÉDIAIRE,2.5,4,AS4,X,11.7,8.6,10.3,27,237,,
2007,SUBARU,LEGACY 2.5i,COMPACTE,2.5,4,M5,X,12.1,8.9,10.7,26,246,,
2007,SUBARU,LEGACY 2.5i,FAMILIALE - INTERMÉDIAIRE,2.5,4,M5,X,12.1,8.9,10.7,26,246,,
2007,SUBARU,OUTBACK 2.5i WAGON,VUS,2.5,4,AS4,X,12.0,9.0,10.7,26,246,,
2007,SUBARU,OUTBACK 2.5i WAGON,VUS,2.5,4,M5,X,11.7,9.0,10.5,27,242,,
2007,SUBARU,OUTBACK 2.5XT WAGON,VUS,2.5,4,AS5,Z,13.2,9.9,11.7,24,269,,
2007,SUBARU,OUTBACK 2.5XT WAGON,VUS,2.5,4,M5,Z,12.8,9.6,11.3,25,260,,
2007,SUBARU,OUTBACK 3.0R WAGON,VUS,3.0,4,AS5,Z,13.7,10.1,12.1,23,278,,
2007,SUZUKI,AERIO,COMPACTE,2.3,4,A4,X,10.6,8.3,9.6,29,221,,
2007,SUZUKI,AERIO,COMPACTE,2.3,4,M5,X,10.8,8.3,9.7,29,223,,
2007,SUZUKI,GRAND VITARA 4X4,VUS,2.7,6,A5,X,13.9,11.0,12.6,22,290,,
2007,SUZUKI,GRAND VITARA 4X4,VUS,2.7,6,M5,X,14.6,11.2,13.1,22,301,,
2007,SUZUKI,SWIFT+,COMPACTE,1.6,4,A4,X,10.4,7.5,9.1,31,209,,
2007,SUZUKI,SWIFT+,COMPACTE,1.6,4,M5,X,10.2,7.1,8.8,32,202,,
2007,SUZUKI,SX4,FAMILIALE - PETITE,2.0,4,A4,X,10.3,7.8,9.2,31,212,,
2007,SUZUKI,SX4,FAMILIALE - PETITE,2.0,4,M5,X,10.5,8.2,9.5,30,219,,
2007,SUZUKI,SX4 JX,FAMILIALE - PETITE,2.0,4,A4,X,10.5,8.0,9.4,30,216,,
2007,SUZUKI,SX4 JX,FAMILIALE - PETITE,2.0,4,M5,X,10.9,8.6,9.8,29,225,,
2007,SUZUKI,SX4 JX/JLX AWD,FAMILIALE - PETITE,2.0,4,A4,X,11.3,8.5,10.0,28,230,,
2007,SUZUKI,SX4 JX/JLX AWD,FAMILIALE - PETITE,2.0,4,M5,X,11.5,9.0,10.4,27,239,,
2007,SUZUKI,XL7,VUS,3.6,6,AS5,X,14.5,10.6,12.7,22,292,,
2007,SUZUKI,XL7 AWD,VUS,3.6,6,AS5,X,15.1,11.2,13.3,21,306,,
2007,TOYOTA,4RUNNER 4X4,VUS,4.0,6,A5,X,15.1,12.0,13.7,21,315,,
2007,TOYOTA,4RUNNER 4X4,VUS,4.7,8,A5,X,16.3,13.3,14.9,19,343,,
2007,TOYOTA,AVALON,GRANDE BERLINE,3.5,6,AS5,X,12.0,8.3,10.4,27,239,,
2007,TOYOTA,CAMRY,INTERMÉDIAIRE,2.4,4,A5,X,11.2,7.8,9.6,29,221,,
2007,TOYOTA,CAMRY,INTERMÉDIAIRE,2.4,4,M5,X,11.0,7.6,9.5,30,219,,
2007,TOYOTA,CAMRY,INTERMÉDIAIRE,3.5,6,AS6,X,12.1,8.3,10.4,27,239,,
2007,TOYOTA,CAMRY HYBRID,INTERMÉDIAIRE,2.4,4,AV,X,6.8,6.8,6.8,42,156,,
2007,TOYOTA,CAMRY SOLARA,COMPACTE,2.4,4,AS5,X,10.9,7.5,9.4,30,216,,
2007,TOYOTA,CAMRY SOLARA,COMPACTE,3.3,6,AS5,X,13.0,8.7,11.0,26,253,,
2007,TOYOTA,CAMRY SOLARA CONVERTIBLE,COMPACTE,3.3,6,AS5,X,13.1,9.0,11.3,25,260,,
2007,TOYOTA,COROLLA,COMPACTE,1.8,4,A4,X,9.1,6.7,8.0,35,184,,
2007,TOYOTA,COROLLA,COMPACTE,1.8,4,M5,X,8.3,6.4,7.4,38,170,,
2007,TOYOTA,FJ CRUISER 4X4,VUS,4.0,6,A5,Z,15.1,12.0,13.7,21,315,,
2007,TOYOTA,FJ CRUISER 4X4,VUS,4.0,6,M6,Z,16.2,13.1,14.8,19,340,,
2007,TOYOTA,HIGHLANDER AWD,VUS,2.4,4,A4,X,13.1,10.3,11.8,24,271,,
2007,TOYOTA,HIGHLANDER AWD,VUS,3.3,6,A5,X,14.3,10.6,12.6,22,290,,
2007,TOYOTA,HIGHLANDER HYBRID AWD,VUS,3.3,6,AV,X,8.9,9.8,9.3,30,214,,
2007,TOYOTA,MATRIX,FAMILIALE - PETITE,1.8,4,A4,X,9.6,7.5,8.7,32,200,,
2007,TOYOTA,MATRIX,FAMILIALE - PETITE,1.8,4,M5,X,9.3,7.2,8.3,34,191,,
2007,TOYOTA,PRIUS,INTERMÉDIAIRE,1.5,4,AV,X,5.0,5.1,5.1,55,117,,
2007,TOYOTA,RAV4 AWD,VUS,2.4,4,A4,X,11.5,9.3,10.5,27,242,,
2007,TOYOTA,RAV4 AWD,VUS,3.5,6,A5,X,12.6,9.1,11.0,26,253,,
2007,TOYOTA,SEQUOIA 4X4,UL,4.7,8,A5,X,17.4,14.2,16.0,18,368,,
2007,TOYOTA,SIENNA,FOURGONNETTE,3.5,6,A5,X,13.2,9.6,11.6,24,267,,
2007,TOYOTA,SIENNA AWD,FOURGONNETTE,3.5,6,A5,X,14.9,11.2,13.2,21,304,,
2007,TOYOTA,TACOMA,CAMIONNETTE - ORDINAIRE,2.7,4,A4,X,12.6,9.5,11.2,25,258,,
2007,TOYOTA,TACOMA,CAMIONNETTE - ORDINAIRE,2.7,4,M5,X,11.5,9.1,10.4,27,239,,
2007,TOYOTA,TACOMA,CAMIONNETTE - ORDINAIRE,4.0,6,A5,X,14.4,11.5,13.1,22,301,,
2007,TOYOTA,TACOMA,CAMIONNETTE - ORDINAIRE,4.0,6,M6,X,15.1,11.9,13.7,21,315,,
2007,TOYOTA,TACOMA 4X4,CAMIONNETTE - ORDINAIRE,4.0,6,A5,X,15.0,12.0,13.7,21,315,,
2007,TOYOTA,TACOMA 4X4,CAMIONNETTE - ORDINAIRE,4.0,6,M6,X,16.1,12.8,14.6,19,336,,
2007,TOYOTA,TUNDRA,CAMIONNETTE - ORDINAIRE,4.7,8,AS5,X,17.1,13.7,15.6,18,359,,
2007,TOYOTA,TUNDRA 4X4,CAMIONNETTE - ORDINAIRE,4.7,8,AS5,X,17.6,14.2,16.0,18,368,,
2007,TOYOTA,YARIS,SOUS-COMPACTE,1.5,4,A4,X,8.2,6.7,7.5,38,173,,
2007,TOYOTA,YARIS,SOUS-COMPACTE,1.5,4,M5,X,8.1,6.6,7.4,38,170,,
2007,VOLKSWAGEN,CITY GOLF,COMPACTE,2.0,4,A4,X,11.0,8.6,9.9,29,228,,
2007,VOLKSWAGEN,CITY GOLF,COMPACTE,2.0,4,M5,X,11.2,8.5,10.0,28,230,,
2007,VOLKSWAGEN,CITY JETTA,COMPACTE,2.0,4,A4,X,11.0,8.6,9.9,29,228,,
2007,VOLKSWAGEN,CITY JETTA,COMPACTE,2.0,4,M5,X,11.2,8.5,10.0,28,230,,
2007,VOLKSWAGEN,EOS,SOUS-COMPACTE,2.0,4,AS6,Z,11.7,8.2,10.1,28,232,,
2007,VOLKSWAGEN,EOS,SOUS-COMPACTE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,EOS,SOUS-COMPACTE,3.2,6,AS6,Z,12.2,8.9,10.7,26,246,,
2007,VOLKSWAGEN,GTI,COMPACTE,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2007,VOLKSWAGEN,GTI,COMPACTE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,JETTA,COMPACTE,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2007,VOLKSWAGEN,JETTA,COMPACTE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,JETTA,COMPACTE,2.5,5,AS6,X,12.5,8.6,10.7,26,246,,
2007,VOLKSWAGEN,JETTA,COMPACTE,2.5,5,M5,X,12.1,8.6,10.5,27,242,,
2007,VOLKSWAGEN,NEW BEETLE,SOUS-COMPACTE,2.5,5,AS6,X,11.8,8.1,10.1,28,232,,
2007,VOLKSWAGEN,NEW BEETLE,SOUS-COMPACTE,2.5,5,M5,X,11.8,8.5,10.3,27,237,,
2007,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACTE,2.5,5,AS6,X,12.5,8.6,10.7,26,246,,
2007,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACTE,2.5,5,M5,X,12.1,8.6,10.5,27,242,,
2007,VOLKSWAGEN,PASSAT,INTERMÉDIAIRE,2.0,4,AS6,Z,12.2,8.5,10.5,27,242,,
2007,VOLKSWAGEN,PASSAT,INTERMÉDIAIRE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,PASSAT,INTERMÉDIAIRE,3.6,6,AS6,Z,13.9,9.1,11.8,24,271,,
2007,VOLKSWAGEN,PASSAT 4MOTION,INTERMÉDIAIRE,3.6,6,AS6,Z,14.4,9.8,12.3,23,283,,
2007,VOLKSWAGEN,PASSAT 4MOTION WAGON,FAMILIALE - INTERMÉDIAIRE,3.6,6,AS6,Z,14.4,9.8,12.3,23,283,,
2007,VOLKSWAGEN,PASSAT WAGON,FAMILIALE - INTERMÉDIAIRE,2.0,4,AS6,Z,11.7,8.2,10.1,28,232,,
2007,VOLKSWAGEN,PASSAT WAGON,FAMILIALE - INTERMÉDIAIRE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,PASSAT WAGON,FAMILIALE - INTERMÉDIAIRE,3.6,6,AS6,Z,13.9,9.1,11.8,24,271,,
2007,VOLKSWAGEN,RABBIT,COMPACTE,2.5,5,AS6,X,11.9,8.5,10.4,27,239,,
2007,VOLKSWAGEN,RABBIT,COMPACTE,2.5,5,M5,X,12.1,8.6,10.5,27,242,,
2007,VOLKSWAGEN,TOUAREG,VUS,3.6,6,AS6,Z,16.8,12.9,15.1,19,347,,
2007,VOLKSWAGEN,TOUAREG,VUS,4.2,8,AS6,Z,18.9,13.5,16.5,17,380,,
2007,VOLVO,C70 T5 TURBO,SOUS-COMPACTE,2.5,5,AS5,Z,13.3,8.9,11.3,25,260,,
2007,VOLVO,C70 T5 TURBO,SOUS-COMPACTE,2.5,5,M6,Z,12.8,8.7,10.9,26,251,,
2007,VOLVO,S40 2.4i,COMPACTE,2.4,5,AS5,Z,12.0,8.3,10.4,27,239,,
2007,VOLVO,S40 2.4i,COMPACTE,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,S40 T5 AWD TURBO,COMPACTE,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,S40 T5 AWD TURBO,COMPACTE,2.5,5,M6,Z,13.3,9.1,11.4,25,262,,
2007,VOLVO,S40 T5 TURBO,COMPACTE,2.5,5,AS5,Z,12.5,8.5,10.7,26,246,,
2007,VOLVO,S40 T5 TURBO,COMPACTE,2.5,5,M6,Z,12.8,8.7,10.9,26,251,,
2007,VOLVO,S60 2.4,COMPACTE,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,S60 2.5T AWD TURBO,COMPACTE,2.5,5,A5,Z,13.4,9.4,11.6,24,267,,
2007,VOLVO,S60 2.5T AWD TURBO,COMPACTE,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,S60 2.5T TURBO,COMPACTE,2.5,5,A5,Z,12.6,8.6,10.8,26,248,,
2007,VOLVO,S60 2.5T TURBO,COMPACTE,2.5,5,AS5,Z,12.5,8.5,10.7,26,246,,
2007,VOLVO,S60 R AWD TURBO,COMPACTE,2.5,5,AS6,Z,15.2,10.3,13.0,22,299,,
2007,VOLVO,S60 R AWD TURBO,COMPACTE,2.5,5,M6,Z,14.5,10.4,12.6,22,290,,
2007,VOLVO,S60 T5 TURBO,COMPACTE,2.4,5,AS5,Z,13.3,9.0,11.4,25,262,,
2007,VOLVO,S60 T5 TURBO,COMPACTE,2.4,5,M6,Z,12.9,9.3,11.2,25,258,,
2007,VOLVO,V50 2.4i,FAMILIALE - PETITE,2.4,5,AS5,Z,12.0,8.3,10.4,27,239,,
2007,VOLVO,V50 2.4i,FAMILIALE - PETITE,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,V50 T5 AWD TURBO,FAMILIALE - PETITE,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,V50 T5 AWD TURBO,FAMILIALE - PETITE,2.5,5,M6,Z,13.7,9.5,11.8,24,271,,
2007,VOLVO,V50 T5 TURBO,FAMILIALE - PETITE,2.5,5,AS5,Z,12.5,8.5,10.7,26,246,,
2007,VOLVO,V50 T5 TURBO,FAMILIALE - PETITE,2.5,5,M6,Z,12.8,8.7,10.9,26,251,,
2007,VOLVO,V70 2.4,FAMILIALE - INTERMÉDIAIRE,2.4,5,A5,Z,12.8,8.9,11.0,26,253,,
2007,VOLVO,V70 2.4,FAMILIALE - INTERMÉDIAIRE,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,V70 2.5T AWD TURBO,FAMILIALE - INTERMÉDIAIRE,2.5,5,A5,Z,13.4,9.4,11.6,24,267,,
2007,VOLVO,V70 2.5T AWD TURBO,FAMILIALE - INTERMÉDIAIRE,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,V70 2.5T TURBO,FAMILIALE - INTERMÉDIAIRE,2.5,5,AS5,Z,13.3,8.9,11.3,25,260,,
2007,VOLVO,V70 R AWD TURBO,FAMILIALE - INTERMÉDIAIRE,2.5,5,AS6,Z,15.2,10.3,13.0,22,299,,
2007,VOLVO,V70 R AWD TURBO,FAMILIALE - INTERMÉDIAIRE,2.5,5,M6,Z,14.5,10.4,12.6,22,290,,
2007,VOLVO,V70 T5 TURBO,FAMILIALE - INTERMÉDIAIRE,2.4,5,AS5,Z,13.3,9.0,11.4,25,262,,
2007,VOLVO,V70 T5 TURBO,FAMILIALE - INTERMÉDIAIRE,2.4,5,M6,Z,13.5,9.7,11.8,24,271,,
2007,VOLVO,XC70 AWD TURBO,VUS,2.5,5,AS5,Z,14.4,10.4,12.6,22,290,,
2007,VOLVO,XC90 2.5T AWD TURBO,VUS,2.5,5,AS5,Z,15.3,11.8,13.7,21,315,,
2007,VOLVO,XC90 2.5T TURBO,VUS,2.5,5,AS5,Z,15.2,11.2,13.4,21,308,,
2007,VOLVO,XC90 3.2,VUS,3.2,6,AS6,Z,15.5,11.4,13.7,21,315,,
2007,VOLVO,XC90 3.2 AWD,VUS,3.2,6,AS6,Z,16.3,11.8,14.2,20,327,,
2007,VOLVO,XC90 V8 AWD,VUS,4.4,8,AS6,Z,18.0,12.5,15.5,18,357,,
2008,ACURA,CSX,COMPACTE,2.0,4,AS5,X,10.9,7.8,9.5,30,219,,
2008,ACURA,CSX,COMPACTE,2.0,4,M5,X,10.0,7.6,8.9,32,205,,
2008,ACURA,CSX,COMPACTE,2.0,4,M6,Z,11.6,8.1,10.0,28,230,,
2008,ACURA,MDX AWD,VUS,3.7,6,AS5,Z,15.4,11.8,13.8,20,317,,
2008,ACURA,RDX AWD TURBO,VUS,2.3,4,AS5,Z,14.0,11.0,12.7,22,292,,
2008,ACURA,RL AWD,INTERMÉDIAIRE,3.5,6,AS5,Z,14.5,9.9,12.4,23,285,,
2008,ACURA,TL,INTERMÉDIAIRE,3.2,6,AS5,Z,13.1,8.9,11.2,25,258,,
2008,ACURA,TL,INTERMÉDIAIRE,3.5,6,AS5,Z,13.8,9.3,11.8,24,271,,
2008,ACURA,TL,INTERMÉDIAIRE,3.5,6,M6,Z,13.1,8.7,11.1,25,255,,
2008,ACURA,TSX,COMPACTE,2.4,4,AS5,Z,11.9,8.3,10.3,27,237,,
2008,ACURA,TSX,COMPACTE,2.4,4,M6,Z,12.2,8.6,10.6,27,244,,
2008,ASTON MARTIN,DB9 COUPE,MINICOMPACTE,5.9,12,AS6,Z,21.2,13.3,17.6,16,405,,
2008,ASTON MARTIN,DB9 COUPE,MINICOMPACTE,5.9,12,M6,Z,23.0,14.4,19.1,15,439,,
2008,ASTON MARTIN,DB9 VOLANTE,MINICOMPACTE,5.9,12,AS6,Z,20.7,13.8,17.6,16,405,,
2008,ASTON MARTIN,DB9 VOLANTE,MINICOMPACTE,5.9,12,M6,Z,23.0,14.4,19.1,15,439,,
2008,ASTON MARTIN,V8 VANTAGE,DEUX PLACES,4.3,8,AM6,Z,17.9,11.9,15.2,19,350,,
2008,ASTON MARTIN,V8 VANTAGE,DEUX PLACES,4.3,8,M6,Z,19.0,12.7,16.2,17,373,,
2008,AUDI,A3,FAMILIALE - PETITE,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2008,AUDI,A3,FAMILIALE - PETITE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2008,AUDI,A3 QUATTRO,FAMILIALE - PETITE,3.2,6,AS6,Z,12.8,9.5,11.3,25,260,,
2008,AUDI,A4,COMPACTE,2.0,4,AV,Z,11.2,8.0,9.7,29,223,,
2008,AUDI,A4,COMPACTE,2.0,4,M6,Z,11.6,7.5,9.8,29,225,,
2008,AUDI,A4 AVANT QUATTRO,FAMILIALE - PETITE,2.0,4,AS6,Z,12.2,8.6,10.6,27,244,,
2008,AUDI,A4 AVANT QUATTRO,FAMILIALE - PETITE,2.0,4,M6,Z,12.0,8.3,10.4,27,239,,
2008,AUDI,A4 AVANT QUATTRO,FAMILIALE - PETITE,3.1,6,AS6,Z,13.6,9.5,11.8,24,271,,
2008,AUDI,A4 AVANT QUATTRO,FAMILIALE - PETITE,3.1,6,M6,Z,15.2,9.6,12.7,22,292,,
2008,AUDI,A4 CABRIOLET,SOUS-COMPACTE,2.0,4,AV,Z,11.2,8.0,9.7,29,223,,
2008,AUDI,A4 CABRIOLET QUATTRO,SOUS-COMPACTE,2.0,4,AS6,Z,12.2,8.6,10.6,27,244,,
2008,AUDI,A4 CABRIOLET QUATTRO,SOUS-COMPACTE,3.1,6,AS6,Z,14.0,9.6,12.0,24,276,,
2008,AUDI,A4 QUATTRO,COMPACTE,2.0,4,AS6,Z,12.2,8.6,10.6,27,244,,
2008,AUDI,A4 QUATTRO,COMPACTE,2.0,4,M6,Z,12.0,8.3,10.4,27,239,,
2008,AUDI,A4 QUATTRO,COMPACTE,3.1,6,AS6,Z,13.6,9.5,11.8,24,271,,
2008,AUDI,A4 QUATTRO,COMPACTE,3.1,6,M6,Z,15.2,9.6,12.7,22,292,,
2008,AUDI,A5 QUATTRO,SOUS-COMPACTE,3.2,6,AS6,Z,13.1,9.0,11.3,25,260,,
2008,AUDI,A5 QUATTRO,SOUS-COMPACTE,3.2,6,M6,Z,14.3,8.5,11.6,24,267,,
2008,AUDI,A6 AVANT QUATTRO,FAMILIALE - INTERMÉDIAIRE,3.1,6,AS6,Z,14.0,9.6,12.0,24,276,,
2008,AUDI,A6 QUATTRO,INTERMÉDIAIRE,3.1,6,AS6,Z,13.6,9.5,11.8,24,271,,
2008,AUDI,A6 QUATTRO,INTERMÉDIAIRE,4.2,8,AS6,Z,14.7,10.4,12.8,22,294,,
2008,AUDI,A8,INTERMÉDIAIRE,4.2,8,AS6,Z,14.7,10.4,12.8,22,294,,
2008,AUDI,A8L,GRANDE BERLINE,4.2,8,AS6,Z,14.7,10.4,12.8,22,294,,
2008,AUDI,A8L,GRANDE BERLINE,6.0,12,AS6,Z,18.2,12.2,15.5,18,357,,
2008,AUDI,Q7,VUS,3.6,6,AS6,Z,16.6,12.1,14.6,19,336,,
2008,AUDI,Q7,VUS,4.2,8,AS6,Z,19.3,13.8,16.8,17,386,,
2008,AUDI,R8,DEUX PLACES,4.2,8,AS6,Z,17.9,12.5,15.4,18,354,,
2008,AUDI,R8,DEUX PLACES,4.2,8,M6,Z,18.7,12.0,15.7,18,361,,
2008,AUDI,RS4,COMPACTE,4.2,8,M6,Z,18.7,12.0,15.7,18,361,,
2008,AUDI,S4,COMPACTE,4.2,8,AS6,Z,17.1,11.2,14.5,19,334,,
2008,AUDI,S4,COMPACTE,4.2,8,M6,Z,17.8,12.0,15.2,19,350,,
2008,AUDI,S4 AVANT,FAMILIALE - PETITE,4.2,8,AS6,Z,17.2,11.2,14.5,19,334,,
2008,AUDI,S4 AVANT,FAMILIALE - PETITE,4.2,8,M6,Z,17.8,12.0,15.2,19,350,,
2008,AUDI,S4 CABRIOLET,SOUS-COMPACTE,4.2,8,AS6,Z,17.2,11.2,14.5,19,334,,
2008,AUDI,S4 CABRIOLET,SOUS-COMPACTE,4.2,8,M6,Z,18.0,12.1,15.3,18,352,,
2008,AUDI,S5,SOUS-COMPACTE,4.2,8,AS6,Z,14.4,10.5,12.6,22,290,,
2008,AUDI,S5,SOUS-COMPACTE,4.2,8,M6,Z,16.8,11.1,14.2,20,327,,
2008,AUDI,S6,INTERMÉDIAIRE,5.2,10,AS6,Z,16.9,12.2,14.8,19,340,,
2008,AUDI,S8,INTERMÉDIAIRE,5.2,10,AS6,Z,18.4,12.7,15.8,18,363,,
2008,AUDI,TT COUPE,SOUS-COMPACTE,2.0,4,AS6,Z,10.3,7.5,9.1,31,209,,
2008,AUDI,TT COUPE QUATTRO,SOUS-COMPACTE,3.2,6,AS6,Z,13.2,9.8,11.7,24,269,,
2008,AUDI,TT COUPE QUATTRO,SOUS-COMPACTE,3.2,6,M6,Z,14.2,9.6,12.1,23,278,,
2008,AUDI,TT ROADSTER,DEUX PLACES,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2008,AUDI,TT ROADSTER QUATTRO,DEUX PLACES,3.2,6,AS6,Z,13.2,9.8,11.7,24,269,,
2008,AUDI,TT ROADSTER QUATTRO,DEUX PLACES,3.2,6,M6,Z,14.2,9.6,12.1,23,278,,
2008,BENTLEY,ARNAGE,INTERMÉDIAIRE,6.8,8,AS6,Z,24.5,16.2,20.8,14,478,,
2008,BENTLEY,AZURE,INTERMÉDIAIRE,6.8,8,AS6,Z,24.9,15.3,20.6,14,474,,
2008,BENTLEY,CONTINENTAL FLYING SPUR,INTERMÉDIAIRE,6.0,12,AS6,Z,22.9,13.9,18.9,15,435,,
2008,BENTLEY,CONTINENTAL GT,COMPACTE,6.0,12,AS6,Z,22.4,13.6,18.5,15,426,,
2008,BENTLEY,CONTINENTAL GTC,COMPACTE,6.0,12,AS6,Z,22.9,13.9,18.9,15,435,,
2008,BMW,128i CABRIOLET,SOUS-COMPACTE,3.0,6,A6,Z,12.9,8.6,10.9,26,251,,
2008,BMW,128i CABRIOLET,SOUS-COMPACTE,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,128i COUPE,SOUS-COMPACTE,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,128i COUPE,SOUS-COMPACTE,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,135i CABRIOLET,SOUS-COMPACTE,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,135i CABRIOLET,SOUS-COMPACTE,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,135i COUPE,SOUS-COMPACTE,3.0,6,A6,Z,13.2,9.1,11.4,25,262,,
2008,BMW,135i COUPE,SOUS-COMPACTE,3.0,6,M6,Z,13.5,9.4,11.6,24,267,,
2008,BMW,323i,COMPACTE,2.5,6,A6,Z,12.7,8.0,10.6,27,244,,
2008,BMW,323i,COMPACTE,2.5,6,M6,Z,12.6,8.2,10.6,27,244,,
2008,BMW,328i,COMPACTE,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,328i,COMPACTE,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,328i CABRIOLET,SOUS-COMPACTE,3.0,6,A6,Z,12.9,8.6,10.9,26,251,,
2008,BMW,328i CABRIOLET,SOUS-COMPACTE,3.0,6,M6,Z,13.7,8.8,11.5,25,265,,
2008,BMW,328i COUPE,SOUS-COMPACTE,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,328i COUPE,SOUS-COMPACTE,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,328xi,COMPACTE,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,328xi,COMPACTE,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,328xi COUPE,SOUS-COMPACTE,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,328xi COUPE,SOUS-COMPACTE,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,328xi TOURING,FAMILIALE - PETITE,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,328xi TOURING,FAMILIALE - PETITE,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,335i,COMPACTE,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,335i,COMPACTE,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,335i CABRIOLET,SOUS-COMPACTE,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,335i CABRIOLET,SOUS-COMPACTE,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,335i COUPE,SOUS-COMPACTE,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,335i COUPE,SOUS-COMPACTE,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,335xi,COMPACTE,3.0,6,A6,Z,13.8,9.4,11.8,24,271,,
2008,BMW,335xi,COMPACTE,3.0,6,M6,Z,14.2,9.5,12.1,23,278,,
2008,BMW,335xi COUPE,SOUS-COMPACTE,3.0,6,A6,Z,13.8,9.4,11.8,24,271,,
2008,BMW,335xi COUPE,SOUS-COMPACTE,3.0,6,M6,Z,14.2,9.5,12.1,23,278,,
2008,BMW,528i,INTERMÉDIAIRE,3.0,6,A6,Z,12.9,8.6,10.9,26,251,,
